"SalesOrderID","OrderDate","CustomerID"
"208838","2022-11-06","33883"
"208839","2022-11-06","42525"
"208840","2022-11-06","44082"
"208841","2022-11-06","4252"
"208842","2022-11-06","29068"
"208843","2022-11-06","26424"
"208844","2022-11-06","47441"
"208845","2022-11-06","21872"
"208846","2022-11-06","26876"
"208847","2022-11-06","19616"
"208848","2022-11-06","53641"
"208849","2022-11-06","1187"
"208850","2022-11-06","53652"
"208851","2022-11-06","16970"
"208852","2022-11-06","16437"
"208853","2022-11-06","53660"
"208854","2022-11-06","53667"
"208855","2022-11-06","41534"
"208856","2022-11-06","53672"
"208857","2022-11-06","53675"
"208858","2022-11-06","29393"
"208859","2022-11-06","9170"
"208860","2022-11-06","25787"
"208861","2022-11-06","35019"
"208862","2022-11-06","9171"
"208863","2022-11-06","819"
"208864","2022-11-06","38263"
"208865","2022-11-06","2107"
"208866","2022-11-06","19390"
"208867","2022-11-06","53682"
"208868","2022-11-06","44941"
"208869","2022-11-06","44657"
"208870","2022-11-06","4149"
"208871","2022-11-06","53688"
"208872","2022-11-06","22751"
"208873","2022-11-06","28215"
"208874","2022-11-06","53694"
"208875","2022-11-06","34855"
"208876","2022-11-06","26896"
"208877","2022-11-06","47252"
"208878","2022-11-06","53701"
"208879","2022-11-06","35297"
"208880","2022-11-06","44748"
"208881","2022-11-06","53707"
"208882","2022-11-06","29764"
"208883","2022-11-06","15719"
"208884","2022-11-06","37789"
"208885","2022-11-06","41277"
"208886","2022-11-06","31152"
"208887","2022-11-06","47686"
"208888","2022-11-06","5190"
"208889","2022-11-06","22156"
"208890","2022-11-06","16722"
"208891","2022-11-06","1347"
"208892","2022-11-06","45412"
"208893","2022-11-06","26286"
"208894","2022-11-06","29382"
"208895","2022-11-06","1362"
"208896","2022-11-06","53714"
"208897","2022-11-06","50269"
"208898","2022-11-06","25532"
"208899","2022-11-06","8055"
"208900","2022-11-06","53721"
"208901","2022-11-06","45334"
"208902","2022-11-06","53725"
"208903","2022-11-06","14134"
"208904","2022-11-06","27275"
"208905","2022-11-06","51203"
"208906","2022-11-06","50673"
"208907","2022-11-06","30962"
"208908","2022-11-06","13571"
"208909","2022-11-06","25735"
"208910","2022-11-06","1638"
"208911","2022-11-06","30798"
"208912","2022-11-06","53730"
"208913","2022-11-06","48146"
"208914","2022-11-06","34368"
"208915","2022-11-06","1521"
"208916","2022-11-06","49084"
"208917","2022-11-06","26121"
"208918","2022-11-06","53738"
"208919","2022-11-06","14955"
"208920","2022-11-06","2400"
"208921","2022-11-06","24623"
"208922","2022-11-06","33825"
"208923","2022-11-06","49689"
"208924","2022-11-06","3052"
"208925","2022-11-06","11339"
"208926","2022-11-06","39849"
"208927","2022-11-06","12929"
"208928","2022-11-06","53745"
"208929","2022-11-06","8295"
"208930","2022-11-06","53751"
"208931","2022-11-06","18077"
"208932","2022-11-06","53755"
"208933","2022-11-06","53760"
"208934","2022-11-06","17221"
"208935","2022-11-06","3640"
"208936","2022-11-06","28519"
"208937","2022-11-06","45178"
"208938","2022-11-06","10808"
"208939","2022-11-06","53768"
"208940","2022-11-06","18424"
"208941","2022-11-06","10176"
"208942","2022-11-06","30027"
"208943","2022-11-06","51608"
"208944","2022-11-06","22226"
"208945","2022-11-06","53774"
"208946","2022-11-06","53781"
"208947","2022-11-06","122"
"208948","2022-11-06","1490"
"208949","2022-11-06","44170"
"208950","2022-11-06","4885"
"208951","2022-11-06","12710"
"208952","2022-11-06","11172"
"208953","2022-11-06","34068"
"208954","2022-11-06","29486"
"208955","2022-11-06","17698"
"208956","2022-11-06","53788"
"208957","2022-11-06","7887"
"208958","2022-11-06","27536"
"208959","2022-11-06","2650"
"208960","2022-11-06","53214"
"208961","2022-11-06","18482"
"208962","2022-11-06","21254"
"208963","2022-11-06","13050"
"208964","2022-11-06","41195"
"208965","2022-11-06","12492"
"208966","2022-11-06","53794"
"208967","2022-11-06","28171"
"208968","2022-11-06","35654"
"208969","2022-11-06","53800"
"208970","2022-11-06","50425"
"208971","2022-11-06","19275"
"208972","2022-11-06","2411"
"208973","2022-11-06","11826"
"208974","2022-11-06","42576"
"208975","2022-11-06","53806"
"208976","2022-11-06","30956"
"208977","2022-11-06","53812"
"208978","2022-11-06","50752"
"208979","2022-11-06","28261"
"208980","2022-11-06","9550"
"208981","2022-11-06","8798"
"208982","2022-11-06","47121"
"208983","2022-11-06","46140"
"208984","2022-11-06","13303"
"208985","2022-11-06","43847"
"208986","2022-11-06","21133"
"208987","2022-11-06","21218"
"208988","2022-11-06","53819"
"208989","2022-11-06","53825"
"208990","2022-11-06","39132"
"208991","2022-11-06","53832"
"208992","2022-11-06","23023"
"208993","2022-11-06","46096"
"208994","2022-11-06","43901"
"208995","2022-11-06","43459"
"208996","2022-11-06","43876"
"208997","2022-11-06","18729"
"208998","2022-11-06","31441"
"208999","2022-11-06","35888"
"209000","2022-11-06","27476"
"209001","2022-11-06","47588"
"209002","2022-11-06","34303"
"209003","2022-11-06","25039"
"209004","2022-11-06","11417"
"209005","2022-11-06","53837"
"209006","2022-11-06","2173"
"209007","2022-11-06","49315"
"209008","2022-11-06","19666"
"209009","2022-11-06","53846"
"209010","2022-11-06","1192"
"209011","2022-11-06","43117"
"209012","2022-11-06","53603"
"209013","2022-11-06","1688"
"209014","2022-11-06","53850"
"209015","2022-11-06","47604"
"209016","2022-11-06","27432"
"209017","2022-11-06","16794"
"209018","2022-11-06","29311"
"209019","2022-11-06","31113"
"209020","2022-11-06","4345"
"209021","2022-11-06","45465"
"209022","2022-11-06","1813"
"209023","2022-11-06","44294"
"209024","2022-11-06","17203"
"209025","2022-11-06","53857"
"209026","2022-11-06","29370"
"209027","2022-11-06","551"
"209028","2022-11-06","49969"
"209029","2022-11-06","47231"
"209030","2022-11-06","53864"
"209031","2022-11-06","36699"
"209032","2022-11-06","50760"
"209033","2022-11-06","16276"
"209034","2022-11-06","5453"
"209035","2022-11-06","42703"
"209036","2022-11-06","42685"
"209037","2022-11-06","45434"
"209038","2022-11-06","26810"
"209039","2022-11-06","45082"
"209040","2022-11-06","46905"
"209041","2022-11-06","53867"
"209042","2022-11-06","22851"
"209043","2022-11-06","35894"
"209044","2022-11-06","53873"
"209045","2022-11-06","44991"
"209046","2022-11-06","9738"
"209047","2022-11-06","49365"
"209048","2022-11-06","27112"
"209049","2022-11-06","52352"
"209050","2022-11-06","37572"
"209051","2022-11-06","469"
"209052","2022-11-06","24872"
"209053","2022-11-06","27243"
"209054","2022-11-06","37540"
"209055","2022-11-06","42617"
"209056","2022-11-06","20694"
"209057","2022-11-06","53880"
"209058","2022-11-06","53889"
"209059","2022-11-06","21808"
"209060","2022-11-06","42999"
"209061","2022-11-06","21033"
"209062","2022-11-06","41505"
"209063","2022-11-06","17090"
"209064","2022-11-06","53897"
"209065","2022-11-06","53905"
"209066","2022-11-06","1713"
"209067","2022-11-06","24499"
"209068","2022-11-06","28251"
"209069","2022-11-06","25997"
"209070","2022-11-06","38249"
"209071","2022-11-06","28088"
"209072","2022-11-06","53609"
"209073","2022-11-06","53914"
"209074","2022-11-06","32955"
"209075","2022-11-06","24264"
"209076","2022-11-06","53926"
"209077","2022-11-06","43984"
"209078","2022-11-06","53934"
"209079","2022-11-06","7812"
"209080","2022-11-06","5688"
"209081","2022-11-06","53945"
"209082","2022-11-06","877"
"209083","2022-11-06","32506"
"209084","2022-11-06","23034"
"209085","2022-11-06","24787"
"209086","2022-11-06","7519"
"209087","2022-11-06","32969"
"209088","2022-11-06","53954"
"209089","2022-11-06","6764"
"209090","2022-11-06","52264"
"209091","2022-11-06","53963"
"209092","2022-11-06","45395"
"209093","2022-11-06","53972"
"209094","2022-11-06","35014"
"209095","2022-11-06","53983"
"209096","2022-11-06","2331"
"209097","2022-11-06","17665"
"209098","2022-11-06","41407"
"209099","2022-11-06","11476"
"209100","2022-11-06","28921"
"209101","2022-11-06","42415"
"209102","2022-11-06","36709"
"209103","2022-11-06","43619"
"209104","2022-11-06","19734"
"209105","2022-11-06","53993"
"209106","2022-11-06","32906"
"209107","2022-11-06","15576"
"209108","2022-11-06","31297"
"209109","2022-11-06","8482"
"209110","2022-11-06","53114"
"209111","2022-11-06","25835"
"209112","2022-11-06","54001"
"209113","2022-11-06","54009"
"209114","2022-11-06","30486"
"209115","2022-11-06","19078"
"209116","2022-11-06","34809"
"209117","2022-11-06","32894"
"209118","2022-11-06","24819"
"209119","2022-11-06","27874"
"209120","2022-11-06","54021"
"209121","2022-11-06","12099"
"209122","2022-11-06","17172"
"209123","2022-11-06","9408"
"209124","2022-11-06","4828"
"209125","2022-11-06","53972"
"209126","2022-11-06","27211"
"209127","2022-11-06","46197"
"209128","2022-11-06","35115"
"209129","2022-11-06","4717"
"209130","2022-11-06","54030"
"209131","2022-11-06","38266"
"209132","2022-11-06","36831"
"209133","2022-11-06","9687"
"209134","2022-11-06","49025"
"209135","2022-11-06","29148"
"209136","2022-11-06","19095"
"209137","2022-11-06","14339"
"209138","2022-11-06","10492"
"209139","2022-11-06","44050"
"209140","2022-11-06","3437"
"209141","2022-11-06","29413"
"209142","2022-11-06","19222"
"209143","2022-11-06","10657"
"209144","2022-11-06","42341"
"209145","2022-11-06","1266"
"209146","2022-11-06","51126"
"209147","2022-11-06","54046"
"209148","2022-11-06","47661"
"209149","2022-11-06","53198"
"209150","2022-11-06","54053"
"209151","2022-11-06","19526"
"209152","2022-11-06","24246"
"209153","2022-11-06","26349"
"209154","2022-11-06","54065"
"209155","2022-11-06","3704"
"209156","2022-11-06","54072"
"209157","2022-11-06","47383"
"209158","2022-11-06","52681"
"209159","2022-11-06","54080"
"209160","2022-11-06","54086"
"209161","2022-11-06","52190"
"209162","2022-11-06","13341"
"209163","2022-11-06","17797"
"209164","2022-11-06","43852"
"209165","2022-11-06","10823"
"209166","2022-11-06","54093"
"209167","2022-11-06","34446"
"209168","2022-11-06","4826"
"209169","2022-11-06","54103"
"209170","2022-11-06","32402"
"209171","2022-11-06","54109"
"209172","2022-11-06","47328"
"209173","2022-11-06","21679"
"209174","2022-11-06","54121"
"209175","2022-11-06","24196"
"209176","2022-11-06","28381"
"209177","2022-11-06","30273"
"209178","2022-11-06","54129"
"209179","2022-11-06","26010"
"209180","2022-11-06","23362"
"209181","2022-11-06","1570"
"209182","2022-11-06","54139"
"209183","2022-11-06","77"
"209184","2022-11-06","54149"
"209185","2022-11-06","53690"
"209186","2022-11-06","37763"
"209187","2022-11-06","54160"
"209188","2022-11-06","34286"
"209189","2022-11-06","7224"
"209190","2022-11-06","23845"
"209191","2022-11-06","54170"
"209192","2022-11-06","10578"
"209193","2022-11-06","7075"
"209194","2022-11-06","20359"
"209195","2022-11-06","52375"
"209196","2022-11-06","52208"
"209197","2022-11-06","226"
"209198","2022-11-06","34436"
"209199","2022-11-06","54181"
"209200","2022-11-06","45795"
"209201","2022-11-06","18346"
"209202","2022-11-06","18413"
"209203","2022-11-06","2301"
"209204","2022-11-06","37690"
"209205","2022-11-06","36522"
"209206","2022-11-06","40613"
"209207","2022-11-06","54192"
"209208","2022-11-06","50958"
"209209","2022-11-06","54205"
"209210","2022-11-06","29367"
"209211","2022-11-06","28603"
"209212","2022-11-06","43839"
"209213","2022-11-06","49674"
"209214","2022-11-06","51023"
"209215","2022-11-06","30204"
"209216","2022-11-06","6392"
"209217","2022-11-06","12663"
"209218","2022-11-06","49405"
"209219","2022-11-06","54216"
"209220","2022-11-06","13340"
"209221","2022-11-06","36308"
"209222","2022-11-06","30381"
"209223","2022-11-06","54223"
"209224","2022-11-06","7950"
"209225","2022-11-06","54237"
"209226","2022-11-06","37122"
"209227","2022-11-06","54245"
"209228","2022-11-06","54255"
"209229","2022-11-06","37325"
"209230","2022-11-06","39307"
"209231","2022-11-06","51594"
"209232","2022-11-06","1596"
"209233","2022-11-06","54265"
"209234","2022-11-06","54273"
"209235","2022-11-06","16639"
"209236","2022-11-06","44079"
"209237","2022-11-06","7862"
"209238","2022-11-06","6554"
"209239","2022-11-06","20901"
"209240","2022-11-06","30790"
"209241","2022-11-06","48477"
"209242","2022-11-06","17500"
"209243","2022-11-06","9795"
"209244","2022-11-06","54288"
"209245","2022-11-06","407"
"209246","2022-11-06","7746"
"209247","2022-11-06","42858"
"209248","2022-11-06","41891"
"209249","2022-11-06","8539"
"209250","2022-11-06","41913"
"209251","2022-11-06","54299"
"209252","2022-11-06","54308"
"209253","2022-11-06","54320"
"209254","2022-11-06","54327"
"209255","2022-11-06","51801"
"209256","2022-11-06","54335"
"209257","2022-11-06","47540"
"209258","2022-11-06","25754"
"209259","2022-11-06","14854"
"209260","2022-11-06","54341"
"209261","2022-11-06","16324"
"209262","2022-11-06","54349"
"209263","2022-11-06","54354"
"209264","2022-11-06","45340"
"209265","2022-11-06","37946"
"209266","2022-11-06","48700"
"209267","2022-11-06","19825"
"209268","2022-11-06","51998"
"209269","2022-11-06","52737"
"209270","2022-11-06","42031"
"209271","2022-11-06","30164"
"209272","2022-11-06","37034"
"209273","2022-11-06","51345"
"209274","2022-11-06","4378"
"209275","2022-11-06","23536"
"209276","2022-11-06","53004"
"209277","2022-11-06","44858"
"209278","2022-11-06","31461"
"209279","2022-11-06","54364"
"209280","2022-11-06","44332"
"209281","2022-11-06","30890"
"209282","2022-11-06","40523"
"209283","2022-11-06","19837"
"209284","2022-11-06","8951"
"209285","2022-11-06","14529"
"209286","2022-11-06","9205"
"209287","2022-11-06","52268"
"209288","2022-11-06","2883"
"209289","2022-11-06","32094"
"209290","2022-11-06","48889"
"209291","2022-11-06","23454"
"209292","2022-11-06","50646"
"209293","2022-11-06","17212"
"209294","2022-11-06","7789"
"209295","2022-11-06","47574"
"209296","2022-11-06","9277"
"209297","2022-11-06","22774"
"209298","2022-11-06","54377"
"209299","2022-11-06","15486"
"209300","2022-11-06","46137"
"209301","2022-11-06","18483"
"209302","2022-11-06","23532"
"209303","2022-11-06","54385"
"209304","2022-11-06","42787"
"209305","2022-11-06","53103"
"209306","2022-11-06","54394"
"209307","2022-11-06","54400"
"209308","2022-11-06","12107"
"209309","2022-11-06","54408"
"209310","2022-11-06","33614"
"209311","2022-11-06","14036"
"209312","2022-11-06","14504"
"209313","2022-11-06","54416"
"209314","2022-11-06","51124"
"209315","2022-11-06","47659"
"209316","2022-11-06","54422"
"209317","2022-11-06","36769"
"209318","2022-11-06","54430"
"209319","2022-11-06","41978"
"209320","2022-11-06","42796"
"209321","2022-11-06","54438"
"209322","2022-11-06","29971"
"209323","2022-11-06","8198"
"209324","2022-11-06","37754"
"209325","2022-11-06","54449"
"209326","2022-11-06","28178"
"209327","2022-11-06","596"
"209328","2022-11-06","10926"
"209329","2022-11-06","14095"
"209330","2022-11-06","32791"
"209331","2022-11-06","12943"
"209332","2022-11-06","49017"
"209333","2022-11-06","20416"
"209334","2022-11-06","12830"
"209335","2022-11-06","22623"
"209336","2022-11-06","22067"
"209337","2022-11-06","49332"
"209338","2022-11-06","37432"
"209339","2022-11-06","37097"
"209340","2022-11-06","28459"
"209341","2022-11-06","73"
"209342","2022-11-06","54459"
"209343","2022-11-06","42611"
"209344","2022-11-06","4624"
"209345","2022-11-06","45122"
"209346","2022-11-06","23299"
"209347","2022-11-06","24462"
"209348","2022-11-06","41719"
"209349","2022-11-06","9260"
"209350","2022-11-06","600"
"209351","2022-11-06","30253"
"209352","2022-11-06","54469"
"209353","2022-11-06","44168"
"209354","2022-11-06","53194"
"209355","2022-11-06","14545"
"209356","2022-11-06","54479"
"209357","2022-11-06","4982"
"209358","2022-11-06","27920"
"209359","2022-11-06","1790"
"209360","2022-11-06","36509"
"209361","2022-11-06","52733"
"209362","2022-11-06","48717"
"209363","2022-11-06","54488"
"209364","2022-11-06","54498"
"209365","2022-11-06","21816"
"209366","2022-11-06","2320"
"209367","2022-11-06","5513"
"209368","2022-11-06","54508"
"209369","2022-11-06","12879"
"209370","2022-11-06","14151"
"209371","2022-11-06","18216"
"209372","2022-11-06","54519"
"209373","2022-11-06","53409"
"209374","2022-11-06","17558"
"209375","2022-11-06","29318"
"209376","2022-11-06","11224"
"209377","2022-11-06","19558"
"209378","2022-11-06","54531"
"209379","2022-11-06","29246"
"209380","2022-11-06","15273"
"209381","2022-11-06","51557"
"209382","2022-11-06","29063"
"209383","2022-11-06","54540"
"209384","2022-11-06","10872"
"209385","2022-11-06","34659"
"209386","2022-11-06","39007"
"209387","2022-11-06","54546"
"209388","2022-11-06","54551"
"209389","2022-11-06","41538"
"209390","2022-11-06","22187"
"209391","2022-11-06","19039"
"209392","2022-11-06","11696"
"209393","2022-11-06","29107"
"209394","2022-11-06","30396"
"209395","2022-11-06","42772"
"209396","2022-11-06","50025"
"209397","2022-11-06","3829"
"209398","2022-11-06","27301"
"209399","2022-11-06","2264"
"209400","2022-11-06","1154"
"209401","2022-11-06","4301"
"209402","2022-11-06","54565"
"209403","2022-11-06","54574"
"209404","2022-11-06","9596"
"209405","2022-11-06","36552"
"209406","2022-11-06","18978"
"209407","2022-11-06","52052"
"209408","2022-11-06","2983"
"209409","2022-11-06","54583"
"209410","2022-11-06","38356"
"209411","2022-11-06","1941"
"209412","2022-11-06","7341"
"209413","2022-11-06","31950"
"209414","2022-11-06","20840"
"209415","2022-11-06","45910"
"209416","2022-11-06","9711"
"209417","2022-11-06","31518"
"209418","2022-11-06","9204"
"209419","2022-11-06","2582"
"209420","2022-11-06","2551"
"209421","2022-11-06","54595"
"209422","2022-11-06","43867"
"209423","2022-11-06","39545"
"209424","2022-11-06","38055"
"209425","2022-11-06","54606"
"209426","2022-11-06","5750"
"209427","2022-11-06","54615"
"209428","2022-11-06","54621"
"209429","2022-11-06","27211"
"209430","2022-11-06","46699"
"209431","2022-11-06","54630"
"209432","2022-11-06","28711"
"209433","2022-11-06","8623"
"209434","2022-11-06","17200"
"209435","2022-11-06","10775"
"209436","2022-11-06","24397"
"209437","2022-11-06","41473"
"209438","2022-11-06","7527"
"209439","2022-11-06","1016"
"209440","2022-11-06","394"
"209441","2022-11-06","24365"
"209442","2022-11-06","45174"
"209443","2022-11-06","30781"
"209444","2022-11-06","29740"
"209445","2022-11-06","21152"
"209446","2022-11-06","54641"
"209447","2022-11-06","28859"
"209448","2022-11-06","30889"
"209449","2022-11-06","29719"
"209450","2022-11-06","9441"
"209451","2022-11-06","7929"
"209452","2022-11-06","40071"
"209453","2022-11-06","32261"
"209454","2022-11-06","26374"
"209455","2022-11-06","31872"
"209456","2022-11-06","4771"
"209457","2022-11-06","54653"
"209458","2022-11-06","20249"
"209459","2022-11-06","54660"
"209460","2022-11-06","46003"
"209461","2022-11-06","9688"
"209462","2022-11-06","27086"
"209463","2022-11-06","54671"
"209464","2022-11-06","18434"
"209465","2022-11-06","45674"
"209466","2022-11-06","54681"
"209467","2022-11-06","54690"
"209468","2022-11-06","38771"
"209469","2022-11-06","45970"
"209470","2022-11-06","50245"
"209471","2022-11-06","46407"
"209472","2022-11-06","54701"
"209473","2022-11-06","13902"
"209474","2022-11-06","54710"
"209475","2022-11-06","36678"
"209476","2022-11-06","24003"
"209477","2022-11-06","26115"
"209478","2022-11-06","43497"
"209479","2022-11-06","36946"
"209480","2022-11-06","4281"
"209481","2022-11-06","54720"
"209482","2022-11-06","54729"
"209483","2022-11-06","24031"
"209484","2022-11-06","46469"
"209485","2022-11-06","45509"
"209486","2022-11-06","12807"
"209487","2022-11-06","5057"
"209488","2022-11-06","36411"
"209489","2022-11-06","26714"
"209490","2022-11-06","54740"
"209491","2022-11-06","519"
"209492","2022-11-06","27643"
"209493","2022-11-06","43651"
"209494","2022-11-06","26321"
"209495","2022-11-06","50884"
"209496","2022-11-06","42921"
"209497","2022-11-06","44107"
"209498","2022-11-06","54749"
"209499","2022-11-06","44927"
"209500","2022-11-06","54758"
"209501","2022-11-06","1241"
"209502","2022-11-06","32324"
"209503","2022-11-06","30112"
"209504","2022-11-06","32920"
"209505","2022-11-06","47378"
"209506","2022-11-06","12280"
"209507","2022-11-06","54769"
"209508","2022-11-06","35391"
"209509","2022-11-06","54777"
"209510","2022-11-06","26121"
"209511","2022-11-06","18209"
"209512","2022-11-06","6728"
"209513","2022-11-06","7686"
"209514","2022-11-06","48046"
"209515","2022-11-06","39276"
"209516","2022-11-06","38645"
"209517","2022-11-06","35431"
"209518","2022-11-06","54787"
"209519","2022-11-06","54794"
"209520","2022-11-06","12619"
"209521","2022-11-06","54800"
"209522","2022-11-06","54806"
"209523","2022-11-06","44636"
"209524","2022-11-06","23740"
"209525","2022-11-06","29553"
"209526","2022-11-06","35345"
"209527","2022-11-06","54814"
"209528","2022-11-06","26146"
"209529","2022-11-06","9909"
"209530","2022-11-06","12265"
"209531","2022-11-06","54822"
"209532","2022-11-06","14052"
"209533","2022-11-06","27585"
"209534","2022-11-06","23457"
"209535","2022-11-06","54830"
"209536","2022-11-06","6593"
"209537","2022-11-06","39200"
"209538","2022-11-06","23317"
"209539","2022-11-06","54838"
"209540","2022-11-06","54642"
"209541","2022-11-06","8648"
"209542","2022-11-06","11700"
"209543","2022-11-06","22477"
"209544","2022-11-06","18593"
"209545","2022-11-06","54846"
"209546","2022-11-06","14903"
"209547","2022-11-06","20399"
"209548","2022-11-06","54853"
"209549","2022-11-06","25499"
"209550","2022-11-06","16077"
"209551","2022-11-06","9337"
"209552","2022-11-06","24759"
"209553","2022-11-06","1362"
"209554","2022-11-06","15575"
"209555","2022-11-06","36942"
"209556","2022-11-06","14253"
"209557","2022-11-06","5779"
"209558","2022-11-06","43235"
"209559","2022-11-06","54861"
"209560","2022-11-06","41972"
"209561","2022-11-06","54866"
"209562","2022-11-06","44532"
"209563","2022-11-06","32689"
"209564","2022-11-06","46000"
"209565","2022-11-06","54871"
"209566","2022-11-06","54876"
"209567","2022-11-06","49203"
"209568","2022-11-06","54881"
"209569","2022-11-06","54883"
"209570","2022-11-06","21064"
"209571","2022-11-06","17923"
"209572","2022-11-06","54890"
"209573","2022-11-06","22053"
"209574","2022-11-06","43667"
"209575","2022-11-06","32116"
"209576","2022-11-06","3052"
"209577","2022-11-06","54220"
"209578","2022-11-06","17087"
"209579","2022-11-06","54895"
"209580","2022-11-06","24731"
"209581","2022-11-06","54899"
"209582","2022-11-06","35786"
"209583","2022-11-06","37690"
"209584","2022-11-06","20306"
"209585","2022-11-06","54905"
"209586","2022-11-06","54908"
"209587","2022-11-06","24914"
"209588","2022-11-06","3152"
"209589","2022-11-06","5249"
"209590","2022-11-06","54914"
"209591","2022-11-06","46307"
"209592","2022-11-06","3137"
"209593","2022-11-06","54919"
"209594","2022-11-06","3820"
"209595","2022-11-06","32346"
"209596","2022-11-06","12347"
"209597","2022-11-06","35486"
"209598","2022-11-06","6135"
"209599","2022-11-06","11380"
"209600","2022-11-06","54928"
"209601","2022-11-06","18258"
"209602","2022-11-06","68"
"209603","2022-11-06","17724"
"209604","2022-11-06","30999"
"209605","2022-11-06","4697"
"209606","2022-11-06","9117"
"209607","2022-11-06","15037"
"209608","2022-11-06","10781"
"209609","2022-11-06","25903"
"209610","2022-11-06","16580"
"209611","2022-11-06","32856"
"209612","2022-11-06","47504"
"209613","2022-11-06","20888"
"209614","2022-11-06","40323"
"209615","2022-11-06","54932"
"209616","2022-11-06","37207"
"209617","2022-11-06","24728"
"209618","2022-11-06","35390"
"209619","2022-11-06","23609"
"209620","2022-11-06","54939"
"209621","2022-11-06","36200"
"209622","2022-11-06","54942"
"209623","2022-11-06","33812"
"209624","2022-11-06","54949"
"209625","2022-11-06","32031"
"209626","2022-11-06","20114"
"209627","2022-11-06","54954"
"209628","2022-11-06","10305"
"209629","2022-11-06","54959"
"209630","2022-11-06","26766"
"209631","2022-11-06","5445"
"209632","2022-11-06","41978"
"209633","2022-11-06","33792"
"209634","2022-11-06","42275"
"209635","2022-11-06","14554"
"209636","2022-11-06","54965"
"209637","2022-11-06","13021"
"209638","2022-11-06","27403"
"209639","2022-11-06","54972"
"209640","2022-11-06","53103"
"209641","2022-11-06","54975"
"209642","2022-11-06","40217"
"209643","2022-11-06","39527"
"209644","2022-11-06","53367"
"209645","2022-11-06","1169"
"209646","2022-11-06","22686"
"209647","2022-11-06","25806"
"209648","2022-11-06","38602"
"209649","2022-11-06","9503"
"209650","2022-11-06","23048"
"209651","2022-11-06","1763"
"209652","2022-11-06","3430"
"209653","2022-11-06","37571"
"209654","2022-11-06","42493"
"209655","2022-11-06","9522"
"209656","2022-11-06","49044"
"209657","2022-11-06","44576"
"209658","2022-11-06","36049"
"209659","2022-11-06","5081"
"209660","2022-11-06","54983"
"209661","2022-11-06","50124"
"209662","2022-11-06","54501"
"209663","2022-11-06","1714"
"209664","2022-11-06","9824"
"209665","2022-11-06","54988"
"209666","2022-11-06","54995"
"209667","2022-11-06","51992"
"209668","2022-11-06","42396"
"209669","2022-11-06","49987"
"209670","2022-11-06","48758"
"209671","2022-11-06","46130"
"209672","2022-11-06","32109"
"209673","2022-11-06","2521"
"209674","2022-11-06","32840"
"209675","2022-11-06","54998"
"209676","2022-11-06","25173"
"209677","2022-11-06","17851"
"209678","2022-11-06","54276"
"209679","2022-11-06","55006"
"209680","2022-11-06","24672"
"209681","2022-11-06","8523"
"209682","2022-11-06","10782"
"209683","2022-11-06","15806"
"209684","2022-11-06","55016"
"209685","2022-11-06","17671"
"209686","2022-11-06","669"
"209687","2022-11-06","49413"
"209688","2022-11-06","3119"
"209689","2022-11-06","55024"
"209690","2022-11-06","49786"
"209691","2022-11-06","46431"
"209692","2022-11-06","15786"
"209693","2022-11-06","35682"
"209694","2022-11-06","55027"
"209695","2022-11-06","24482"
"209696","2022-11-06","50186"
"209697","2022-11-06","26467"
"209698","2022-11-06","12466"
"209699","2022-11-06","24052"
"209700","2022-11-06","19436"
"209701","2022-11-06","44381"
"209702","2022-11-06","37999"
"209703","2022-11-06","29525"
"209704","2022-11-06","55035"
"209705","2022-11-06","13625"
"209706","2022-11-06","17997"
"209707","2022-11-06","31253"
"209708","2022-11-06","24954"
"209709","2022-11-06","15236"
"209710","2022-11-06","35871"
"209711","2022-11-06","54361"
"209712","2022-11-06","8174"
"209713","2022-11-06","40464"
"209714","2022-11-06","53464"
"209715","2022-11-06","55040"
"209716","2022-11-06","749"
"209717","2022-11-06","42279"
"209718","2022-11-06","55043"
"209719","2022-11-06","10170"
"209720","2022-11-06","55048"
"209721","2022-11-06","44604"
"209722","2022-11-06","51667"
"209723","2022-11-06","2444"
"209724","2022-11-06","52973"
"209725","2022-11-06","33716"
"209726","2022-11-06","12166"
"209727","2022-11-06","55054"
"209728","2022-11-06","52616"
"209729","2022-11-06","43395"
"209730","2022-11-06","6196"
"209731","2022-11-06","44120"
"209732","2022-11-06","22919"
"209733","2022-11-06","48422"
"209734","2022-11-06","25914"
"209735","2022-11-06","14590"
"209736","2022-11-06","5086"
"209737","2022-11-06","55060"
"209738","2022-11-06","3802"
"209739","2022-11-06","18069"
"209740","2022-11-06","14118"
"209741","2022-11-06","55067"
"209742","2022-11-06","55072"
"209743","2022-11-06","55079"
"209744","2022-11-06","53493"
"209745","2022-11-06","50745"
"209746","2022-11-06","10507"
"209747","2022-11-06","20220"
"209748","2022-11-06","10319"
"209749","2022-11-06","47239"
"209750","2022-11-06","55083"
"209751","2022-11-06","29070"
"209752","2022-11-06","29402"
"209753","2022-11-06","38418"
"209754","2022-11-06","32483"
"209755","2022-11-06","39921"
"209756","2022-11-06","2384"
"209757","2022-11-06","35445"
"209758","2022-11-06","45874"
"209759","2022-11-06","55089"
"209760","2022-11-06","20022"
"209761","2022-11-06","51688"
"209762","2022-11-06","55096"
"209763","2022-11-06","3494"
"209764","2022-11-06","55108"
"209765","2022-11-06","31780"
"209766","2022-11-06","43788"
"209767","2022-11-06","26966"
"209768","2022-11-06","55118"
"209769","2022-11-06","30498"
